dataset,task,model_family,gate_type,seed,time_dim,text_dim,rel_dim,R_selected_names,n_train,n_val,n_test,n_train_groups,n_val_groups,n_test_groups,train_positive_rate,val_positive_rate,test_positive_rate,best_val_loss,epochs_trained,threshold,val_auroc,val_auprc,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_brier,test_auroc,test_auprc,test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_f1,test_brier,test_pred_positive_rate,prediction_file,history_file,model_file,error
MIMIC,mortality,MLP_GPT2,RA_missingness,22,450,768,1,missingness,521371,186871,166468,651,217,218,0.29598884479574045,0.28099598118488156,0.2645673642982435,4.087603988493625,13,0.07,0.5672518727211862,0.36714161847777277,0.5556185818024199,0.5491593429379111,0.32383216395864106,0.5344124928585031,0.40328815946423696,0.29719688375223824,0.6099566522503107,0.4062647389293335,0.5526347406108081,0.569533455549619,0.31834571026051245,0.6054220970891422,0.4172769953051643,0.26948013403093907,0.5031477521205276,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_missingness_seed22.pt,
MIMIC,mortality,MLP_GPT2,RA_missingness,33,450,768,1,missingness,531822,173600,169288,651,217,218,0.29513258195411246,0.2623790322580645,0.28569656443457303,5.203686722050941,13,0.05,0.5723895014264473,0.3111106321830688,0.5830587557603687,0.5578259087177878,0.31574465747404273,0.5047311686315835,0.3884725543042049,0.29920243955735354,0.659837916853907,0.4209268804235591,0.6336007277538869,0.6128628425678908,0.3999326145552561,0.5644784451566215,0.46816829433502816,0.24971832582666648,0.40324181276877274,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_missingness_seed33.pt,
MIMIC,mortality,MLP_GPT2,RA_missingness,44,450,768,1,missingness,532035,160490,182185,651,217,218,0.2843835461952691,0.28520157019128917,0.2952932458764443,3.31247369832119,13,0.05,0.6260119853808002,0.35981103059959374,0.5691569568197395,0.5752399235267938,0.348868485710591,0.5893996329633837,0.4383031957238713,0.2798832441761676,0.612124689517666,0.44670520849315726,0.575063808765815,0.5891551086719127,0.36981469028694897,0.6235733670396669,0.4642829957581084,0.27571278206028776,0.4979169525482339,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_missingness_seed44.pt,
MIMIC,mortality,MLP_GPT2,RA_missingness,55,450,768,1,missingness,533102,176578,165030,651,217,218,0.2813814241927436,0.28182446284361584,0.30965884990607767,4.542504967711115,13,0.05,0.5384825521350138,0.32978323306143414,0.5777956483820181,0.5557247892643529,0.3348875626132367,0.50514428100635,0.4027622007882847,0.3021269848584987,0.5943126231014728,0.420904953554022,0.5756044355571714,0.5582090984543697,0.367247640814953,0.5125139424299944,0.4278876000653488,0.29496470885806886,0.4321456704841544,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_missingness_seed55.pt,
MIMIC,mortality,MLP_GPT2,RA_no_missingness,11,450,768,3,"recency,alignment,density",545585,175629,153496,651,217,218,0.27730234518910896,0.3357076564804218,0.26463230312190544,5.693919766488466,13,0.05,0.5750542207609036,0.4370614037169016,0.5619003695289503,0.5554588006417813,0.3892276798363948,0.535854816824966,0.45092092399254985,0.2895531261766549,0.6009590106494381,0.38348682935840084,0.639124146557565,0.5947604246758956,0.3667538558672319,0.5005169867060562,0.42331997293217427,0.2480206618511508,0.36114947620784904,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_no_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_no_missingness_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_no_missingness_seed11.pt,
MIMIC,mortality,MLP_GPT2,RA_no_missingness,22,450,768,3,"recency,alignment,density",521371,186871,166468,651,217,218,0.29598884479574045,0.28099598118488156,0.2645673642982435,4.465120942821428,13,0.055,0.5435305289404785,0.34130352290911176,0.5372583225861691,0.54526073753976,0.31768747651511087,0.5635307560464673,0.40631629535546326,0.2991259202695426,0.5780182627982069,0.41478989981054004,0.49710454862195735,0.521058704927059,0.27971616399413674,0.5719313382680169,0.37569167897146777,0.2878209987269528,0.5409568205300719,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_no_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_no_missingness_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_no_missingness_seed22.pt,
MIMIC,mortality,MLP_GPT2,RA_no_missingness,33,450,768,3,"recency,alignment,density",531822,173600,169288,651,217,218,0.29513258195411246,0.2623790322580645,0.28569656443457303,4.291031838984757,13,0.05,0.5668819212660714,0.32188629966724175,0.5683410138248848,0.5572558335624633,0.31168698014789753,0.5339304924367165,0.3936039360393604,0.3019499945177039,0.6226590014123756,0.3638137430911211,0.6010172014555077,0.5959417689387455,0.373292106028172,0.5841000723663806,0.45548721008037535,0.28503798539442915,0.44703700203204005,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_no_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_no_missingness_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_no_missingness_seed33.pt,
MIMIC,mortality,MLP_GPT2,RA_no_missingness,44,450,768,3,"recency,alignment,density",532035,160490,182185,651,217,218,0.2843835461952691,0.28520157019128917,0.2952932458764443,4.2282972315083125,13,0.05,0.5790195714369359,0.3094711960876913,0.5498224188422954,0.5258104039405493,0.3095042808835168,0.4699161059162807,0.37320308501132154,0.31212155359154925,0.602888964515043,0.40099780047040723,0.5696681944177622,0.5729078732980177,0.3587650408744374,0.5808208483586751,0.4435533095802518,0.2797613780985621,0.4780635068748799,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_no_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_no_missingness_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_no_missingness_seed44.pt,
MIMIC,mortality,MLP_GPT2,RA_no_missingness,55,450,768,3,"recency,alignment,density",533102,176578,165030,651,217,218,0.2813814241927436,0.28182446284361584,0.30965884990607767,5.666044751298855,13,0.05,0.5336050579857625,0.3283590579998981,0.5500458720791944,0.5332246375650019,0.3119155622006538,0.49467486536452054,0.38259018075004275,0.3204730482118942,0.5649265639948675,0.36831163618606483,0.562994607041144,0.5432274585547145,0.3524778885301137,0.49130188051582097,0.41046978329641226,0.32352272573916613,0.43161849360722293,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_MIMIC_RA_no_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_MIMIC_RA_no_missingness_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_MIMIC_RA_no_missingness_seed55.pt,
FNSPID,direction,MLP_GPT2,GR_Add,11,180,768,0,,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.621478945016861,30,0.4699999999999999,0.617906683480454,0.730102116708991,0.62,0.5128205128205128,0.6161616161616161,1.0,0.7625,0.23360521167463685,0.5152243589743589,0.4697051236422532,0.48,0.5,0.48,1.0,0.6486486486486487,0.2524364103367247,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_GR_Add_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_GR_Add_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_GR_Add_seed11.pt,
FNSPID,direction,MLP_GPT2,GR_Add,22,180,768,0,,300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.6297556757926941,26,0.42999999999999994,0.5032051282051282,0.5370163277305597,0.5,0.5192307692307693,0.4897959183673469,1.0,0.6575342465753424,0.2472848870904301,0.47919191919191917,0.5415483499020243,0.54,0.501010101010101,0.550561797752809,0.8909090909090909,0.6805555555555556,0.341731293350346,0.89,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_GR_Add_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_GR_Add_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_GR_Add_seed22.pt,
FNSPID,direction,MLP_GPT2,GR_Add,33,180,768,0,,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6448751091957092,13,0.4749999999999999,0.5792349726775957,0.6912733800401507,0.63,0.5256410256410257,0.6224489795918368,1.0,0.7672955974842768,0.24359367418136912,0.4779647435897436,0.48641754125843406,0.48,0.5,0.48,1.0,0.6486486486486487,0.2519482895893079,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_GR_Add_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_GR_Add_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_GR_Add_seed33.pt,
FNSPID,direction,MLP_GPT2,GR_Add,44,180,768,0,,300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6231998205184937,17,0.43999999999999995,0.4415897230028101,0.4815543922742958,0.48,0.5094339622641509,0.47474747474747475,1.0,0.6438356164383562,0.25103968816658634,0.45684464070654357,0.5141793198277661,0.52,0.49177037334403856,0.5257731958762887,0.9622641509433962,0.68,0.25499222320015735,0.97,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_GR_Add_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_GR_Add_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_GR_Add_seed44.pt,
FNSPID,direction,MLP_GPT2,GR_Add,55,180,768,0,,300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.632651150226593,16,0.05,0.4493797519007603,0.5089475685423857,0.49,0.5,0.49,1.0,0.6577181208053692,0.2510416438579756,0.5096618357487923,0.5728790793850629,0.54,0.5,0.54,1.0,0.7012987012987013,0.25007424799243855,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_GR_Add_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_GR_Add_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_GR_Add_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_full,11,180,768,4,"recency,alignment,density,missingness",300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6216988861560822,31,0.4749999999999999,0.5687263556116015,0.7072098148127993,0.62,0.5128205128205128,0.6161616161616161,1.0,0.7625,0.23410959146746424,0.5584935897435896,0.5201997487956572,0.47,0.48717948717948717,0.4731182795698925,0.9166666666666666,0.624113475177305,0.25113395477496914,0.93,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_full_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_full_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_full_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_full,22,180,768,4,"recency,alignment,density,missingness",300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.6299184262752533,25,0.36999999999999994,0.5516826923076923,0.5755528681706397,0.5,0.5192307692307693,0.4897959183673469,1.0,0.6575342465753424,0.24556098702137402,0.4331313131313131,0.5287047756757245,0.54,0.4909090909090909,0.5454545454545454,0.9818181818181818,0.7012987012987013,0.34612965705799964,0.99,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_full_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_full_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_full_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_full,33,180,768,4,"recency,alignment,density,missingness",300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6496409773826599,17,0.30999999999999994,0.5292139554434636,0.6864347686139025,0.62,0.5128205128205128,0.6161616161616161,1.0,0.7625,0.24654587725065602,0.4238782051282052,0.4418560990551864,0.48,0.5,0.48,1.0,0.6486486486486487,0.253821926541816,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_full_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_full_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_full_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_full,44,180,768,4,"recency,alignment,density,missingness",300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6220812797546387,19,0.41999999999999993,0.44921718185467685,0.45611349453968897,0.48,0.5094339622641509,0.47474747474747475,1.0,0.6438356164383562,0.25204753589968776,0.5194700923323967,0.5698863791512849,0.52,0.492974708952228,0.5263157894736842,0.9433962264150944,0.6756756756756757,0.25676493963755154,0.95,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_full_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_full_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_full_seed44.pt,
FNSPID,direction,MLP_GPT2,RA_full,55,180,768,4,"recency,alignment,density,missingness",300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6326792240142822,13,0.05,0.4377751100440176,0.5085019944336452,0.49,0.5,0.49,1.0,0.6577181208053692,0.25012300554506733,0.5080515297906603,0.5697328660959196,0.54,0.5,0.54,1.0,0.7012987012987013,0.2498464740714681,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_full_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_full_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_full_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_recency,11,180,768,1,recency,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6223317682743073,28,0.05,0.5884825556956705,0.7123225177339859,0.61,0.5,0.61,1.0,0.7577639751552795,0.23462759563564337,0.5733173076923077,0.5215569506414061,0.48,0.5,0.48,1.0,0.6486486486486487,0.25012425348448025,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_recency_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_recency_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_recency_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_recency,22,180,768,1,recency,300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.6375206708908081,20,0.4599999999999999,0.5136217948717949,0.5304512155247497,0.49,0.5096153846153846,0.48484848484848486,1.0,0.6530612244897959,0.24849775945840716,0.4682828282828283,0.5585224540603534,0.52,0.4848484848484848,0.5411764705882353,0.8363636363636363,0.6571428571428571,0.2849533555223218,0.85,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_recency_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_recency_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_recency_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_recency,33,180,768,1,recency,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6500464975833893,13,0.05,0.41740226986128626,0.58178698477703,0.61,0.5,0.61,1.0,0.7577639751552795,0.24586726797918027,0.48677884615384615,0.4815913774901444,0.48,0.5,0.48,1.0,0.6486486486486487,0.2510638924858409,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_recency_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_recency_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_recency_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_recency,44,180,768,1,recency,300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6213021874427795,18,0.3999999999999999,0.46447209955841023,0.4610955671226602,0.48,0.5094339622641509,0.47474747474747475,1.0,0.6438356164383562,0.25047250015942724,0.45885186672019274,0.5210327232036204,0.53,0.5,0.53,1.0,0.6928104575163399,0.2594054311219374,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_recency_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_recency_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_recency_seed44.pt,
FNSPID,direction,MLP_GPT2,RA_recency,55,180,768,1,recency,300,100,100,6,2,2,0.5466666666666666,0.49,0.54,0.6306356489658356,16,0.05,0.460984393757503,0.5215793044098813,0.49,0.5,0.49,1.0,0.6577181208053692,0.25080286027505055,0.5309983896940419,0.5885536699814546,0.54,0.5,0.54,1.0,0.7012987012987013,0.2511456561779908,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_recency_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_recency_seed55.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_recency_seed55.pt,
FNSPID,direction,MLP_GPT2,RA_alignment,11,180,768,1,alignment,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6183221936225891,32,0.48499999999999993,0.5741908364859184,0.7113964396823176,0.62,0.5174443043295502,0.6185567010309279,0.9836065573770492,0.759493670886076,0.23121832782124688,0.546875,0.5113710141087263,0.48,0.4983974358974359,0.4791666666666667,0.9583333333333334,0.6388888888888888,0.25116202043003555,0.96,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_alignment_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_alignment_seed11.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_alignment_seed11.pt,
FNSPID,direction,MLP_GPT2,RA_alignment,22,180,768,1,alignment,300,100,100,6,2,2,0.5466666666666666,0.48,0.55,0.63236865401268,26,0.36999999999999994,0.5036057692307692,0.5232481400228198,0.51,0.5288461538461539,0.4948453608247423,1.0,0.6620689655172414,0.2488171209919016,0.4290909090909091,0.522551403255474,0.52,0.4727272727272727,0.5360824742268041,0.9454545454545454,0.6842105263157895,0.3319230026578948,0.97,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_alignment_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_alignment_seed22.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_alignment_seed22.pt,
FNSPID,direction,MLP_GPT2,RA_alignment,33,180,768,1,alignment,300,100,100,6,2,2,0.5266666666666666,0.61,0.48,0.6484802067279816,13,0.05,0.451870533837747,0.5910260600134486,0.61,0.5,0.61,1.0,0.7577639751552795,0.24465319584612089,0.4819711538461538,0.5008636899397224,0.48,0.5,0.48,1.0,0.6486486486486487,0.2510324273732894,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_alignment_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_alignment_seed33.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_alignment_seed33.pt,
FNSPID,direction,MLP_GPT2,RA_alignment,44,180,768,1,alignment,300,100,100,6,2,2,0.5566666666666666,0.47,0.53,0.6219795346260071,13,0.05,0.47731834604576473,0.46460677816783896,0.47,0.5,0.47,1.0,0.6394557823129252,0.24941986567039226,0.4712966680048173,0.5329762958602708,0.53,0.5,0.53,1.0,0.6928104575163399,0.25520872028110303,1.0,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/predictions_FNSPID_RA_alignment_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/tables/history_FNSPID_RA_alignment_seed44.csv,/content/drive/MyDrive/time_imm_project/Time-IMM-master/analysis_outputs/mlp_gate_gradd_ragradd_v9_replacement/models/mlp_gate_FNSPID_RA_alignment_seed44.pt,
